id,m1,m2,q0star,alpha,phi0,tc,dist,incl,seed,created_at,model
1259,50.705293,44.510986,0.049123,-0.520233,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1260,39.676070,22.874196,-0.082328,0.437199,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1261,54.312786,30.780336,-0.166413,0.202581,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1262,60.557338,10.728503,0.264453,-0.848115,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1263,77.005231,62.645923,-0.008633,0.758364,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1264,42.239401,14.259044,0.123002,-0.159766,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1265,64.053420,10.388024,-0.256748,0.328979,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1266,77.722259,38.487870,0.211801,-0.745936,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1267,56.668011,53.340162,-0.096441,0.647698,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1268,31.369186,14.045164,0.072510,-0.308804,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1269,45.886689,41.221578,0.287850,-0.075163,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1270,47.772761,19.155030,-0.180517,0.976556,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1271,72.710937,68.751562,0.146471,-0.885828,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1272,32.174246,20.169691,-0.022663,0.031371,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1273,59.228342,18.962124,0.084890,0.836986,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1274,62.996114,5.813663,-0.046709,-0.236435,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1275,67.558698,46.473785,0.226377,0.155225,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1276,37.326198,35.411341,-0.204525,-0.802712,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1277,78.543800,25.634338,-0.120441,-0.567605,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1278,55.449000,23.997203,0.011048,0.482618,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1279,71.896000,49.410376,-0.280784,-0.377791,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1280,17.975236,9.114226,0.150229,0.540842,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1281,49.307616,9.372793,0.109264,-0.669424,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1282,71.998918,18.150522,-0.059286,0.256303,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1283,78.733678,55.634473,0.248879,-0.354113,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1284,25.664161,23.881568,-0.220073,0.689047,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1285,67.441731,35.225869,-0.135398,0.923179,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1286,46.443961,37.517122,0.032968,-0.025745,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1287,62.737547,59.404674,-0.293951,0.115921,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1288,18.859206,5.709571,0.175184,-0.966542,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1289,72.882119,19.979654,-0.241827,-0.160829,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1290,68.717156,32.076448,0.189771,0.765356,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1291,47.509620,45.765716,-0.083237,-0.846991,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1292,41.114069,19.348815,0.047665,0.195650,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1293,53.535190,31.632326,0.263586,0.430271,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1294,56.775521,13.923235,-0.167903,-0.519111,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1295,77.912296,63.954665,0.123860,0.624486,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1296,38.660295,10.422430,-0.007152,-0.457459,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1297,62.542270,14.224785,0.213259,0.038293,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1298,76.815324,42.416155,-0.255839,-0.886961,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1299,60.449698,54.503559,0.071080,0.969573,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1300,30.517047,10.611402,-0.097322,-0.074091,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1301,44.394913,39.783709,-0.181997,-0.307735,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1302,50.968581,23.063655,0.286991,0.640716,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1303,73.818052,67.258626,-0.021173,-0.747067,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1304,28.796480,23.420301,0.147339,0.335900,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1305,57.992918,15.163318,-0.045246,0.545881,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1306,63.865381,9.465936,0.085803,-0.380807,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1307,68.409452,42.656522,-0.205960,0.477640,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1308,36.298769,34.204793,0.225492,-0.564528,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1309,77.362227,27.107781,0.009572,-0.799637,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1310,52.217892,27.595912,-0.121295,0.150249,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1311,73.350984,50.244188,0.151714,-0.239449,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1312,14.871060,5.901282,-0.279921,0.842023,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1313,79.679055,7.164549,-0.087140,0.359577,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1314,74.505567,25.278941,0.044494,-0.714103,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1315,53.444537,47.908911,-0.228518,0.679524,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1316,28.152502,17.206193,0.202347,-0.278184,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1317,60.363595,37.416159,0.118263,-0.105577,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1318,43.955838,7.095402,-0.013188,0.944417,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1319,66.057233,64.946151,0.278569,-0.917960,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1320,36.557156,16.352769,-0.152479,0.000933,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1321,46.728974,22.192476,0.254567,0.869117,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1322,66.215086,20.729738,-0.213944,-0.205997,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1323,71.502441,49.704133,0.094224,0.185639,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1324,38.630307,31.112234,-0.074763,-0.770573,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1325,64.895705,29.437458,-0.290102,-0.599431,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1326,59.259066,40.062577,0.178299,0.451997,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1327,75.699114,52.131666,-0.148614,-0.408389,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1328,12.983152,12.924288,0.020483,0.509009,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1329,55.887493,11.723213,-0.190557,-0.994628,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1330,79.028791,11.570787,0.240455,0.079555,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1331,61.583912,57.966439,-0.051303,-0.060174,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1332,41.030905,32.712202,0.080184,0.897061,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1333,75.217320,42.266613,0.164269,0.724942,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1334,48.773209,29.741390,-0.266633,-0.325556,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1335,69.759838,43.448973,0.006379,0.282924,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1336,21.665700,21.206621,-0.125218,-0.635496,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1337,69.813557,17.669468,0.058579,-0.487987,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1338,61.656491,35.145439,-0.110555,0.586654,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1339,57.051297,45.144359,0.216359,-0.551098,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1340,34.108192,8.063091,-0.252006,0.405618,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1341,51.623285,24.620299,-0.036667,0.233988,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1342,54.408686,15.834710,0.132284,-0.816968,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1343,76.399550,70.845193,-0.175885,0.789534,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1344,26.215553,8.110384,0.292663,-0.128367,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1345,66.726744,7.368889,-0.163507,0.565816,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1346,71.293885,35.887788,0.267395,-0.476976,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1347,60.701022,54.857212,-0.003342,0.379412,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1348,23.878639,6.757546,0.128255,-0.546439,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1349,47.388174,33.659667,0.193581,-0.843071,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1350,45.886019,17.726788,-0.237431,0.238544,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1351,78.899886,62.397986,0.052061,-0.149094,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1352,26.058539,17.220776,-0.079427,0.800435,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1353,52.526733,20.776384,0.029158,0.072908,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1354,70.483166,12.588514,-0.139794,-0.970342,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1355,65.544482,49.496416,0.170787,0.887976,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1356,41.836255,39.413657,-0.297761,-0.037356,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1357,70.670210,31.988996,-0.063681,-0.334476,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1358,58.396797,31.944036,0.105453,0.747596,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1359,79.459029,46.224392,-0.223882,-0.641972,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1360,21.234462,10.999886,0.244483,0.307038,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1361,43.053898,12.475620,-0.116315,-0.196466,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1362,76.440631,22.060347,0.015136,0.845854,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1363,74.568552,60.000704,-0.274355,-0.764464,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1364,30.390301,28.988910,0.156693,0.161890,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1365,62.416152,37.888669,0.091368,0.458034,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1366,50.152681,40.199094,-0.040266,-0.623108,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1367,66.663754,56.392066,0.230470,0.518460,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1368,21.450959,11.066072,-0.200394,-0.431572,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1369,75.730031,15.629420,0.281425,-0.688368,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1370,65.376366,26.884929,-0.186976,0.355386,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1371,51.285867,44.386219,0.142359,-0.256845,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1372,36.692976,16.172556,-0.026738,0.668013,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1373,57.572044,27.722121,-0.260818,0.965622,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1374,54.167721,7.542487,0.207693,-0.116954,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1375,75.228916,70.592717,-0.102887,0.026528,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1376,34.365850,6.734334,0.066100,-0.922009,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1377,59.907316,5.471066,0.183868,-0.404468,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1378,74.074333,5.207358,-0.285121,0.551902,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1379,68.275903,52.941076,0.025465,-0.587696,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1380,36.682807,26.677400,-0.143047,0.487076,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1381,78.082263,35.575586,-0.208963,0.126970,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1382,43.086902,24.532554,0.260136,-0.790090,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1383,64.295596,48.915186,-0.069196,0.818259,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1384,18.543095,14.439969,0.099206,-0.233325,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1385,64.731750,22.678784,-0.018171,-0.898323,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1386,67.707295,37.883353,0.112695,0.059482,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1387,54.058010,51.417129,-0.158047,-0.078126,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1388,39.042072,13.399985,0.273588,0.995152,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1389,45.425795,30.068500,0.038927,0.636510,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1390,61.191336,19.688592,-0.092123,-0.281984,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1391,77.556841,72.215103,0.197365,0.324374,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1392,32.743893,13.776116,-0.234086,-0.725714,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1393,73.040958,9.699103,0.136092,0.769927,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1394,78.342533,29.573431,-0.032274,-0.186947,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1395,57.205879,43.872102,0.297057,0.206567,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1396,30.909120,23.586896,-0.172077,-0.867733,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1397,54.843489,40.683711,-0.106162,-0.508115,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1398,48.232827,10.271616,0.062387,0.409449,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1399,69.440483,63.209277,-0.248199,-0.452815,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1400,41.748719,19.549417,0.220753,0.598295,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1401,49.741537,18.410514,-0.271027,0.278972,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1402,63.479042,15.373281,0.160462,-0.678359,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1403,76.528064,47.185621,-0.129026,0.713177,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1404,34.777343,28.430218,0.001986,-0.360604,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1405,69.060876,24.922502,0.236648,-0.001474,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
1406,56.082998,33.553799,-0.194951,0.916547,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
